,iid,intel,match
2690,198,5.0,0
2691,198,7.0,0
2692,198,5.0,0
2693,198,5.0,0
2694,198,8.0,0
2695,198,6.0,0
2696,198,4.0,0
2697,198,4.0,0
2698,198,5.0,0
2699,198,7.0,0
2700,198,7.0,0
2701,198,5.0,0
2702,198,8.0,0
2703,198,8.0,0
2704,198,5.0,0
2705,198,5.0,0
2706,198,4.0,0
2707,198,6.0,0
2708,199,10.0,0
2709,199,8.0,1
2710,199,6.0,0
2711,199,9.0,1
2712,199,9.0,0
2713,199,10.0,1
2714,199,8.0,0
2715,199,9.0,1
2716,199,9.0,0
2717,199,10.0,0
2718,199,10.0,0
2719,199,8.0,0
2720,199,8.0,1
2721,199,10.0,0
2722,199,9.0,0
2723,199,10.0,0
2724,199,4.0,0
2725,199,3.0,0
2726,199,7.0,0
2727,199,10.0,0
2728,200,10.0,0
2729,200,8.0,0
2730,200,7.0,0
2731,200,10.0,1
2732,200,9.0,0
2733,200,8.0,0
2734,200,9.0,0
2735,200,8.0,0
2736,200,10.0,0
2737,200,8.0,0
2738,200,9.0,1
2739,200,8.0,0
2740,200,8.0,0
2741,200,7.0,0
2742,200,9.0,0
2743,200,8.0,1
2745,200,8.0,0
2746,200,7.0,0
2748,201,8.0,0
2749,201,8.0,0
2750,201,8.0,0
2751,201,10.0,0
2754,201,8.0,0
2755,201,7.0,0
2757,201,9.0,0
2758,201,8.0,0
2759,201,8.0,0
2760,201,8.0,0
2761,201,7.0,0
2762,201,8.0,0
2763,201,8.0,0
2764,201,8.0,1
2765,201,8.0,0
2766,201,8.0,0
2767,201,8.0,0
2768,202,8.0,0
2769,202,7.0,0
2770,202,7.0,0
2771,202,9.0,1
2772,202,9.0,0
2773,202,9.0,0
2774,202,9.0,0
2775,202,9.0,0
2776,202,10.0,0
2777,202,9.0,0
2778,202,9.0,0
2779,202,9.0,0
2780,202,8.0,0
2781,202,8.0,0
2782,202,9.0,0
2783,202,9.0,0
2784,202,8.0,0
2785,202,8.0,0
2786,202,9.0,0
2787,202,8.0,1
2788,203,7.0,0
2789,203,6.0,0
2790,203,6.0,0
2791,203,9.0,0
2792,203,10.0,0
2793,203,9.0,0
2794,203,9.0,0
2795,203,8.0,0
2796,203,10.0,0
2797,203,8.0,0
2798,203,9.0,0
2799,203,8.0,0
2800,203,8.0,0
2801,203,8.0,0
2802,203,10.0,0
2803,203,9.0,0
2804,203,6.0,0
2805,203,8.0,0
2806,203,8.0,0
2807,203,9.0,0
2808,204,7.0,0
2809,204,9.0,0
2810,204,10.0,0
2811,204,10.0,0
2812,204,9.0,0
2813,204,9.0,0
2814,204,9.0,0
2815,204,9.0,0
2816,204,8.0,0
2817,204,7.0,0
2818,204,7.0,0
2819,204,8.0,0
2820,204,8.0,0
2821,204,6.0,0
2822,204,5.0,0
2823,204,8.0,0
2824,204,7.0,0
2825,204,9.0,0
2826,204,8.0,0
2827,204,9.0,0
2828,205,7.0,0
2829,205,8.0,0
2830,205,4.0,0
2831,205,10.0,0
2832,205,8.0,0
2833,205,6.0,0
2834,205,8.0,1
2835,205,8.0,1
2836,205,10.0,0
2837,205,6.0,0
2838,205,10.0,0
2839,205,8.0,0
2840,205,6.0,0
2841,205,5.0,0
2842,205,9.0,0
2843,205,6.0,0
2844,205,6.0,0
2845,205,5.0,0
2846,205,6.0,0
2847,205,7.0,0
2848,206,7.0,0
2849,206,7.0,0
2850,206,8.0,0
2851,206,9.0,0
2852,206,7.0,1
2853,206,7.0,0
2854,206,10.0,1
2855,206,8.0,1
2856,206,10.0,0
2857,206,8.0,1
2858,206,7.0,1
2859,206,9.0,1
2860,206,7.0,0
2861,206,8.0,0
2862,206,9.0,0
2863,206,8.0,0
2864,206,7.0,1
2865,206,7.0,0
2866,206,7.0,0
2867,206,7.0,1
2868,207,6.0,0
2869,207,10.0,0
2870,207,8.0,0
2871,207,10.0,0
2872,207,8.0,0
2873,207,9.0,1
2874,207,10.0,0
2875,207,9.0,0
2876,207,1.0,0
2877,207,7.0,0
2878,207,7.0,0
2879,207,7.0,0
2880,207,9.0,1
2881,207,7.0,1
2882,207,8.0,0
2883,207,9.0,0
2884,207,6.0,0
2885,207,4.0,0
2886,207,6.0,0
2887,207,8.0,0
2888,208,8.0,0
2889,208,10.0,1
2890,208,10.0,0
2891,208,8.0,1
2892,208,10.0,0
2893,208,9.0,1
2894,208,10.0,1
2895,208,10.0,0
2896,208,10.0,0
2897,208,5.0,0
2898,208,10.0,1
2899,208,8.0,0
2900,208,9.0,1
2901,208,9.0,1
2902,208,8.0,0
2903,208,8.0,1
2904,208,9.0,1
2905,208,9.0,1
2906,208,9.0,0
2907,208,8.0,1
2908,209,5.0,0
2909,209,8.0,0
2910,209,7.0,0
2911,209,9.0,0
2912,209,5.0,0
2914,209,6.0,0
2915,209,9.0,0
2916,209,7.0,0
2917,209,5.0,0
2918,209,10.0,0
2919,209,8.0,0
2920,209,8.0,0
2921,209,8.0,0
2922,209,7.0,0
2923,209,8.0,0
2924,209,7.0,0
2925,209,8.0,0
2927,209,7.0,0
2928,210,4.0,1
2929,210,8.0,1
2930,210,1.0,0
2931,210,9.0,0
2933,210,5.0,0
2934,210,10.0,0
2935,210,8.0,0
2936,210,9.0,0
2937,210,8.0,0
2938,210,10.0,0
2939,210,10.0,0
2940,210,8.0,0
2941,210,5.0,0
2943,210,9.0,1
2945,210,3.0,0
2946,210,9.0,0
2947,210,2.0,0
2948,211,10.0,0
2949,211,8.0,0
2950,211,10.0,0
2951,211,9.0,0
2952,211,10.0,0
2953,211,9.0,1
2954,211,10.0,0
2955,211,10.0,0
2956,211,10.0,0
2957,211,9.0,0
2958,211,9.0,0
2959,211,8.0,0
2960,211,8.0,0
2961,211,8.0,0
2962,211,10.0,0
2963,211,9.0,0
2964,211,8.0,1
2965,211,9.0,0
2966,211,10.0,0
2967,211,7.0,0
2968,212,8.0,0
2969,212,8.0,1
2970,212,8.0,0
2971,212,10.0,1
2972,212,7.0,0
2973,212,9.0,1
2974,212,7.0,0
2975,212,8.0,1
2976,212,8.0,0
2977,212,8.0,0
2978,212,8.0,1
2979,212,8.0,0
2980,212,8.0,1
2981,212,8.0,0
2982,212,10.0,1
2983,212,9.0,0
2984,212,6.0,0
2985,212,7.0,1
2986,212,7.0,0
2987,212,7.0,1
2988,213,10.0,0
2989,213,9.0,0
2990,213,9.0,0
2991,213,9.0,1
2992,213,9.0,0
2993,213,8.0,0
2994,213,7.0,0
2995,213,10.0,0
2996,213,9.0,0
2997,213,8.0,0
2998,213,8.0,0
2999,213,8.0,0
3000,213,10.0,0
3001,213,10.0,1
3002,213,9.0,0
3003,213,10.0,0
3004,213,8.0,0
3005,213,10.0,0
3006,213,7.0,0
3007,213,8.0,0
3008,214,6.0,0
3009,214,7.0,0
3010,214,8.0,1
3011,214,9.0,0
3012,214,7.0,0
3013,214,7.0,0
3014,214,6.0,0
3015,214,8.0,0
3016,214,9.0,0
3017,214,9.0,0
3018,214,8.0,0
3019,214,8.0,0
3020,214,8.0,0
3021,214,8.0,0
3022,214,8.0,0
3023,214,8.0,0
3024,214,8.0,1
3025,214,7.0,0
3026,214,9.0,0
3027,214,8.0,0
3028,215,4.0,0
3029,215,8.0,1
3030,215,5.0,0
3031,215,9.0,0
3032,215,5.0,0
3033,215,6.0,1
3034,215,7.0,0
3035,215,9.0,0
3036,215,7.0,0
3037,215,7.0,0
3038,215,7.0,0
3039,215,8.0,0
3040,215,7.0,0
3041,215,4.0,0
3042,215,5.0,1
3043,215,6.0,0
3044,215,7.0,1
3045,215,8.0,0
3046,215,7.0,1
3047,215,4.0,0
3048,216,7.0,0
3049,216,9.0,0
3050,216,9.0,0
3051,216,8.0,0
3052,216,8.0,0
3053,216,7.0,0
3054,216,8.0,0
3055,216,9.0,0
3056,216,9.0,0
3057,216,9.0,0
3058,216,10.0,0
3059,216,7.0,0
3060,216,8.0,0
3061,216,10.0,0
3062,216,9.0,0
3063,216,9.0,0
3064,216,9.0,0
3065,216,9.0,0
3066,216,9.0,0
3067,216,9.0,0
3068,217,9.0,0
3069,217,9.0,1
3070,217,8.0,0
3071,217,9.0,1
3072,217,6.0,0
3073,217,7.0,1
3074,217,7.0,1
3075,217,6.0,0
3076,217,9.0,1
3077,217,9.0,0
3078,217,7.0,0
3079,217,5.0,0
3080,217,7.0,0
3081,217,6.0,0
3082,217,8.0,1
3083,217,7.0,0
3084,217,7.0,0
3085,217,6.0,0
3086,217,8.0,1
3087,217,7.0,1
3088,218,4.0,0
3089,218,7.0,0
3090,218,4.0,0
3091,218,4.0,0
3092,218,5.0,0
3093,218,6.0,0
3094,218,7.0,0
3095,218,6.0,0
3096,218,8.0,0
3097,218,8.0,0
3098,218,5.0,0
3099,218,7.0,0
3100,218,8.0,1
3101,218,6.0,0
3102,218,6.0,0
3103,218,5.0,0
3104,218,6.0,0
3105,218,4.0,0
3106,218,6.0,0
3107,218,6.0,0
3109,219,7.0,0
3110,219,7.0,1
3111,219,6.0,0
3112,219,5.0,0
3113,219,6.0,1
3114,219,7.0,0
3115,219,6.0,0
3116,219,7.0,0
3117,219,7.0,0
3118,219,8.0,0
3119,219,7.0,0
3120,219,6.0,0
3121,219,8.0,1
3122,219,7.0,1
3123,219,6.0,0
3124,219,6.0,0
3125,219,7.0,1
3126,219,8.0,1
3127,219,7.0,0
3128,220,8.0,0
3129,220,9.0,0
3130,220,10.0,0
3131,220,7.0,0
3132,220,8.0,0
3133,220,7.0,0
3134,220,9.0,0
3135,220,10.0,0
3136,220,8.0,0
3137,220,9.0,0
3138,220,8.0,0
3139,220,10.0,1
3140,220,10.0,1
3141,220,10.0,0
3142,220,9.0,1
3143,220,9.0,0
3144,220,9.0,0
3145,220,10.0,0
3146,220,9.0,0
3147,220,9.0,0
3148,221,6.0,1
3149,221,8.0,0
3150,221,5.0,0
3151,221,7.0,0
3152,221,6.0,0
3153,221,7.0,1
3154,221,7.0,0
3155,221,8.0,0
3156,221,8.0,0
3157,221,9.0,0
3158,221,6.0,0
3159,221,7.0,1
3160,221,7.0,1
3161,221,7.0,0
3162,221,7.0,0
3163,221,6.0,0
3164,221,7.0,0
3165,221,6.0,0
3166,221,8.0,1
3167,221,7.0,0
3168,222,4.0,0
3169,222,8.0,0
3170,222,5.0,0
3171,222,7.0,0
3172,222,8.0,0
3173,222,9.0,0
3174,222,4.0,0
3175,222,4.0,0
3176,222,7.0,0
3177,222,6.0,0
3178,222,2.0,0
3179,222,6.0,0
3180,222,6.0,0
3181,222,8.0,0
3182,222,7.0,0
3183,222,5.0,0
3184,222,9.0,0
3185,222,7.0,0
3186,222,6.0,0
3187,222,5.0,0
3188,223,7.0,0
3189,223,6.0,0
3190,223,6.0,0
3191,223,7.0,0
3192,223,8.0,0
3193,223,8.0,0
3194,223,8.0,0
3195,223,8.0,0
3196,223,7.0,0
3197,223,9.0,0
3198,223,8.0,0
3199,223,8.0,0
3200,223,10.0,1
3201,223,6.0,0
3202,223,8.0,0
3203,223,6.0,0
3204,223,9.0,0
3205,223,9.0,0
3206,223,8.0,0
3207,223,8.0,0
3208,224,7.0,0
3209,224,7.0,0
3210,224,5.0,0
3211,224,8.0,0
3212,224,6.0,0
3213,224,5.0,0
3214,224,6.0,1
3215,224,7.0,0
3216,224,7.0,0
3217,224,8.0,0
3218,224,3.0,0
3219,224,5.0,0
3220,224,8.0,1
3221,224,6.0,0
3222,224,5.0,1
3223,224,6.0,0
3224,224,8.0,0
3225,224,5.0,0
3226,224,6.0,1
3227,224,7.0,0
3228,225,5.0,0
3229,225,7.0,1
3230,225,5.0,0
3231,225,6.0,0
3232,225,6.0,0
3233,225,8.0,0
3234,225,8.0,0
3235,225,7.0,0
3236,225,7.0,0
3237,225,7.0,0
3238,225,7.0,0
3239,225,5.0,0
3240,225,8.0,1
3241,225,5.0,0
3242,225,9.0,0
3243,225,7.0,0
3244,225,5.0,0
3245,225,7.0,0
3246,225,5.0,0
3247,225,8.0,0
3248,226,5.0,0
3249,226,7.0,0
3250,226,7.0,0
3251,226,8.0,0
3252,226,6.0,0
3253,226,6.0,1
3254,226,8.0,0
3255,226,7.0,0
3256,226,8.0,0
3257,226,8.0,0
3258,226,5.0,0
3259,226,7.0,0
3260,226,8.0,0
3261,226,7.0,1
3262,226,8.0,1
3263,226,8.0,0
3264,226,9.0,0
3265,226,8.0,0
3266,226,8.0,1
3267,226,6.0,0
3268,227,6.0,0
3269,227,8.0,0
3270,227,7.0,0
3271,227,7.0,0
3272,227,5.0,0
3273,227,8.0,0
3274,227,8.0,0
3275,227,8.0,0
3276,227,7.0,0
3277,227,7.0,0
3278,227,5.0,0
3279,227,6.0,0
3280,227,6.0,0
3281,227,7.0,1
3282,227,8.0,1
3283,227,7.0,0
3284,227,7.0,0
3285,227,6.0,0
3286,227,8.0,0
3287,227,8.0,1
3288,228,6.0,0
3289,228,6.0,0
3290,228,6.0,0
3291,228,6.0,0
3292,228,7.0,0
3293,228,7.0,0
3294,228,7.0,0
3295,228,7.0,0
3296,228,7.0,0
3297,228,7.0,0
3298,228,5.0,0
3299,228,7.0,0
3300,228,7.0,0
3301,228,6.0,0
3302,228,6.0,0
3303,228,7.0,0
3304,228,6.0,0
3305,228,6.0,0
3306,228,7.0,1
3307,228,6.0,0
3308,229,5.0,0
3309,229,7.0,1
3310,229,8.0,0
3311,229,8.0,0
3312,229,5.0,0
3313,229,6.0,0
3314,229,6.0,1
3315,229,7.0,0
3316,229,9.0,0
3317,229,9.0,0
3318,229,8.0,0
3319,229,4.0,0
3320,229,8.0,0
3321,229,5.0,0
3322,229,7.0,1
3323,229,8.0,0
3324,229,7.0,1
3325,229,5.0,0
3326,229,7.0,0
3327,229,5.0,0
3328,230,5.0,0
3329,230,7.0,0
3330,230,8.0,0
3331,230,7.0,0
3332,230,8.0,0
3333,230,6.0,0
3334,230,6.0,0
3335,230,9.0,1
3336,230,7.0,0
3337,230,8.0,0
3338,230,8.0,0
3339,230,8.0,0
3340,230,9.0,1
3341,230,7.0,0
3342,230,7.0,1
3343,230,6.0,0
3344,230,8.0,0
3345,230,7.0,1
3346,230,6.0,0
3347,230,8.0,0
3348,231,6.0,0
3349,231,8.0,0
3350,231,7.0,0
3351,231,6.0,1
3352,231,5.0,0
3353,231,6.0,0
3354,231,7.0,0
3355,231,6.0,0
3356,231,7.0,0
3357,231,8.0,0
3358,231,6.0,0
3359,231,8.0,0
3360,231,9.0,0
3361,231,5.0,0
3362,231,7.0,1
3363,231,6.0,0
3364,231,7.0,0
3365,231,6.0,0
3366,231,7.0,1
3367,231,7.0,0
3368,232,5.0,0
3369,232,8.0,0
3370,232,6.0,0
3371,232,9.0,1
3372,232,5.0,0
3373,232,6.0,0
3374,232,9.0,0
3375,232,7.0,0
3376,232,7.0,0
3377,232,8.0,0
3378,232,6.0,0
3379,232,8.0,0
3380,232,6.0,0
3381,232,7.0,0
3382,232,8.0,0
3383,232,7.0,0
3384,232,7.0,0
3385,232,8.0,0
3386,232,9.0,0
3387,232,9.0,0
3388,233,8.0,0
3389,233,7.0,1
3390,233,7.0,0
3391,233,8.0,0
3392,233,8.0,0
3393,233,8.0,0
3394,233,7.0,0
3395,233,8.0,0
3396,233,8.0,1
3397,233,8.0,0
3398,233,8.0,0
3399,233,6.0,0
3400,233,7.0,1
3401,233,8.0,0
3402,233,8.0,1
3403,233,8.0,0
3404,233,8.0,0
3405,233,7.0,0
3406,233,8.0,1
3407,233,8.0,0
3408,234,9.0,0
3409,234,8.0,0
3410,234,10.0,0
3411,234,7.0,0
3412,234,9.0,0
3413,234,6.0,0
3414,234,7.0,0
3415,234,8.0,0
3416,234,7.0,0
3417,235,6.0,1
3418,235,7.0,0
3419,235,8.0,0
3420,235,5.0,0
3421,235,7.0,0
3422,235,6.0,1
3423,235,5.0,0
3424,235,7.0,0
3425,235,8.0,0
3426,236,8.0,0
3427,236,7.0,0
3428,236,9.0,0
3429,236,5.0,0
3430,236,7.0,0
3431,236,6.0,0
3432,236,7.0,0
3433,236,7.0,0
3434,236,6.0,0
3435,237,4.0,0
3436,237,6.0,0
3437,237,9.0,0
3438,237,5.0,0
3439,237,8.0,0
3440,237,7.0,0
3441,237,8.0,0
3442,237,10.0,1
3443,237,10.0,0
3444,238,9.0,0
3445,238,9.0,1
3446,238,10.0,0
3447,238,9.0,0
3448,238,8.0,0
3449,238,9.0,0
3450,238,9.0,0
3451,238,9.0,1
3452,238,8.0,0
3453,239,9.0,0
3454,239,6.0,0
3455,239,9.0,1
3456,239,7.0,0
3457,239,8.0,0
3458,239,7.0,0
3459,239,8.0,0
3460,239,9.0,0
3461,239,8.0,0
3462,240,7.0,0
3463,240,6.0,0
3464,240,6.0,0
3465,240,4.0,0
3466,240,5.0,0
3467,240,5.0,0
3468,240,6.0,0
3469,240,5.0,1
3470,240,5.0,0
3471,241,8.0,1
3472,241,8.0,0
3473,241,10.0,0
3474,241,8.0,0
3475,241,10.0,0
3476,241,8.0,1
3477,241,9.0,0
3478,241,10.0,1
3479,241,9.0,0
3480,242,7.0,1
3481,242,6.0,0
3482,242,6.0,0
3483,242,8.0,1
3484,242,6.0,0
3485,242,6.0,1
3487,242,7.0,1
3488,242,7.0,1
3489,243,7.0,0
3490,243,8.0,1
3491,243,8.0,0
3492,243,7.0,0
3493,243,6.0,0
3494,243,7.0,0
3495,243,7.0,0
3496,243,6.0,1
3497,243,8.0,1
3498,244,9.0,0
3499,244,7.0,0
3500,244,7.0,0
3501,244,8.0,0
3502,244,8.0,1
3503,244,9.0,0
3504,244,8.0,0
3505,244,9.0,0
3506,244,7.0,0
3507,245,6.0,0
3508,245,6.0,0
3509,245,8.0,0
3510,245,6.0,0
3511,245,6.0,0
3512,245,8.0,1
3513,245,8.0,0
3514,245,7.0,0
3515,245,8.0,0
3516,246,7.0,0
3517,246,5.0,0
3519,246,7.0,0
3520,246,7.0,0
3521,246,6.0,0
3522,246,7.0,0
3523,246,6.0,0
3524,246,7.0,1
3525,247,5.0,0
3526,247,7.0,0
3527,247,5.0,0
3528,247,8.0,0
3529,247,7.0,0
3530,247,6.0,0
3531,247,4.0,0
3532,247,5.0,0
3533,247,6.0,0
3534,248,8.0,0
3535,248,6.0,1
3536,248,9.0,0
3537,248,7.0,0
3538,248,7.0,0
3539,248,8.0,0
3540,248,7.0,0
3541,248,7.0,1
3542,248,7.0,1
3543,249,8.0,0
3544,249,9.0,0
3545,249,9.0,0
3546,249,8.0,0
3547,249,8.0,0
3548,249,6.0,0
3549,249,8.0,0
3550,249,7.0,0
3551,249,9.0,0
3552,250,6.0,0
3553,250,7.0,0
3554,250,5.0,0
3555,250,8.0,1
3556,250,8.0,1
3557,250,7.0,0
3558,250,7.0,1
3559,250,8.0,1
3560,250,7.0,1
3561,251,8.0,0
3562,251,8.0,0
3563,251,7.0,0
3564,251,8.0,0
3565,251,7.0,0
3566,251,8.0,0
3567,251,7.0,0
3568,251,7.0,0
3569,251,8.0,1
3570,252,7.0,0
3571,252,6.0,1
3572,252,9.0,0
3573,252,5.0,0
3574,252,1.0,0
3575,252,8.0,0
3576,252,5.0,0
3577,252,8.0,0
3578,252,8.0,0
3579,252,5.0,0
3580,252,5.0,0
3581,252,4.0,0
3582,252,6.0,0
3583,252,3.0,0
3584,252,3.0,0
3585,252,5.0,0
3586,252,6.0,0
3587,252,7.0,0
3588,252,9.0,1
3589,252,8.0,0
3590,252,8.0,0
3591,253,7.0,0
3592,253,7.0,1
3593,253,7.0,0
3594,253,7.0,0
3595,253,8.0,0
3596,253,6.0,0
3597,253,7.0,0
3598,253,7.0,0
3599,253,7.0,0
3600,253,7.0,0
3601,253,8.0,0
3602,253,7.0,0
3603,253,8.0,1
3604,253,6.0,0
3605,253,6.0,0
3606,253,6.0,0
3607,253,7.0,0
3608,253,7.0,0
3609,253,7.0,0
3610,253,6.0,0
3611,253,6.0,0
3612,254,6.0,0
3613,254,3.0,0
3614,254,6.0,0
3615,254,6.0,0
3616,254,8.0,0
3617,254,5.0,0
3618,254,8.0,0
3619,254,7.0,0
3620,254,4.0,0
3621,254,5.0,0
3622,254,6.0,0
3623,254,5.0,0
3624,254,5.0,0
3625,254,7.0,0
3626,254,6.0,0
3627,254,8.0,0
3628,254,6.0,0
3629,254,3.0,0
3630,254,9.0,0
3631,254,5.0,0
3632,254,5.0,0
3633,255,6.0,0
3634,255,6.0,0
3635,255,7.0,0
3636,255,6.0,0
3637,255,6.0,0
3638,255,5.0,0
3639,255,6.0,0
3640,255,7.0,0
3641,255,7.0,0
3642,255,7.0,0
3643,255,7.0,0
3644,255,7.0,0
3645,255,5.0,0
3646,255,7.0,0
3647,255,5.0,0
3648,255,6.0,0
3649,255,7.0,0
3650,255,6.0,0
3651,255,7.0,0
3652,255,7.0,0
3653,255,6.0,0
3654,256,6.0,0
3655,256,6.0,0
3656,256,7.0,0
3657,256,6.0,0
3658,256,6.0,0
3659,256,7.0,0
3660,256,7.0,1
3661,256,7.0,0
3662,256,7.0,0
3663,256,6.0,1
3664,256,6.0,0
3665,256,7.0,0
3666,256,7.0,0
3667,256,7.0,0
3668,256,5.0,0
3669,256,7.0,0
3670,256,6.0,1
3671,256,6.0,0
3672,256,7.0,0
3673,256,7.0,0
3674,256,7.0,0
3675,257,8.0,0
3676,257,7.0,0
3677,257,6.0,0
3678,257,6.0,0
3679,257,6.0,0
3680,257,8.0,0
3681,257,7.0,0
3682,257,6.0,0
3683,257,6.0,0
3684,257,7.0,0
3685,257,9.0,0
3686,257,8.0,0
3687,257,7.0,0
3688,257,6.0,0
3689,257,6.0,0
3690,257,6.0,0
3691,257,7.0,0
3692,257,8.0,0
3693,257,9.0,0
3694,257,7.0,0
3695,257,5.0,0
3696,258,9.0,0
3697,258,5.0,0
3698,258,7.0,0
3699,258,10.0,1
3700,258,10.0,1
3701,258,6.0,0
3702,258,10.0,0
3703,258,8.0,1
3704,258,10.0,0
3705,258,9.0,1
3706,258,8.0,1
3707,258,9.0,1
3708,258,10.0,0
3709,258,8.0,0
3710,258,7.0,0
3711,258,9.0,0
3712,258,8.0,0
3713,258,9.0,0
3714,258,9.0,0
3715,258,9.0,1
3716,258,9.0,0
3717,259,9.0,0
3718,259,7.0,0
3719,259,8.0,0
3720,259,8.0,0
3721,259,10.0,1
3722,259,8.0,0
3723,259,8.0,0
3724,259,8.0,0
3725,259,8.0,0
3726,259,8.0,0
3727,259,9.0,0
3728,259,9.0,0
3729,259,8.0,0
3730,259,8.0,0
3731,259,7.0,0
3732,259,7.0,0
3733,259,7.0,0
3734,259,9.0,0
3735,259,8.0,0
3736,259,8.0,0
3737,259,7.0,0
3738,260,8.0,0
3739,260,6.0,0
3740,260,7.0,0
3741,260,8.0,1
3742,260,10.0,1
3743,260,7.0,0
3744,260,8.0,0
3745,260,9.0,1
3746,260,7.0,0
3747,260,6.0,1
3748,260,5.0,0
3749,260,8.0,0
3750,260,7.0,1
3751,260,7.0,0
3752,260,6.0,0
3753,260,8.0,0
3754,260,8.0,0
3755,260,10.0,0
3756,260,9.0,1
3757,260,8.0,0
3758,260,8.0,0
3759,261,8.0,0
3760,261,7.0,0
3761,261,8.0,1
3762,261,9.0,1
3763,261,8.0,1
3764,261,7.0,0
3765,261,8.0,0
3766,261,8.0,1
3767,261,9.0,0
3768,261,8.0,0
3769,261,7.0,0
3770,261,6.0,0
3771,261,7.0,0
3772,261,6.0,0
3773,261,6.0,0
3774,261,7.0,0
3775,261,7.0,0
3776,261,7.0,0
3777,261,8.0,1
3778,261,6.0,0
3779,261,7.0,0
3780,262,9.0,0
3781,262,8.0,0
3782,262,8.0,0
3783,262,8.0,0
3784,262,8.0,0
3785,262,8.0,0
3786,262,8.0,0
3787,262,9.0,0
3788,262,8.0,0
3789,262,7.0,0
3790,262,7.0,0
3791,262,8.0,0
3792,262,8.0,0
3793,262,8.0,0
3794,262,8.0,0
3795,262,7.0,0
3796,262,9.0,0
3797,262,7.0,0
3798,262,8.0,0
3799,262,9.0,0
3800,262,8.0,0
3801,263,10.0,0
3802,263,8.0,1
3803,263,9.0,0
3804,263,7.0,0
3805,263,8.0,0
3806,263,7.0,0
3807,263,8.0,0
3808,263,9.0,0
3809,263,9.0,0
3810,263,9.0,1
3811,263,9.0,0
3812,263,9.0,0
3813,263,8.0,0
3814,263,10.0,0
3816,263,9.0,1
3817,263,9.0,1
3818,263,9.0,1
3819,263,10.0,0
3820,263,9.0,1
3821,263,9.0,0
3822,264,6.0,0
3823,264,8.0,1
3824,264,7.0,0
3825,264,7.0,0
3826,264,7.0,0
3827,264,7.0,0
3828,264,8.0,1
3829,264,8.0,1
3830,264,6.0,0
3831,264,7.0,1
3832,264,8.0,0
3833,264,8.0,0
3834,264,6.0,0
3835,264,7.0,0
3836,264,6.0,0
3837,264,7.0,0
3838,264,8.0,0
3839,264,7.0,0
3840,264,6.0,0
3841,264,6.0,0
3842,264,6.0,0
3843,265,6.0,0
3844,265,6.0,0
3845,265,10.0,0
3846,265,8.0,0
3847,265,6.0,0
3848,265,6.0,0
3849,265,5.0,0
3850,265,10.0,0
3851,265,9.0,1
3852,265,8.0,0
3854,265,8.0,0
3855,265,8.0,0
3856,265,8.0,0
3857,265,9.0,0
3858,265,7.0,0
3859,265,6.0,0
3860,265,8.0,0
3861,265,7.0,0
3862,265,8.0,0
3863,265,8.0,0
3864,266,9.0,0
3865,266,6.0,0
3866,266,5.0,0
3867,266,7.0,0
3868,266,6.0,0
3869,266,9.0,0
3870,266,9.0,0
3871,266,8.0,0
3872,266,9.0,0
3873,266,6.0,0
3874,266,7.0,0
3875,266,7.0,0
3876,266,7.0,0
3877,266,5.0,0
3878,266,7.0,0
3879,266,8.0,1
3880,266,8.0,1
3881,266,8.0,0
3882,266,9.0,1
3883,266,8.0,1
3884,266,4.0,0
3885,267,6.0,0
3886,267,5.0,0
3887,267,7.0,0
3888,267,6.0,0
3889,267,5.0,0
3890,267,5.0,0
3891,267,5.0,0
3892,267,7.0,0
3893,267,7.0,0
3894,267,6.0,0
3895,267,7.0,0
3896,267,6.0,0
3897,267,6.0,0
3898,267,7.0,0
3899,267,7.0,0
3900,267,6.0,0
3901,267,5.0,0
3902,267,7.0,0
3903,267,7.0,0
3904,267,6.0,0
3905,267,6.0,0
3906,268,9.0,1
3907,268,7.0,1
3908,268,7.0,0
3909,268,9.0,1
3910,268,9.0,1
3911,268,8.0,0
3912,268,9.0,1
3913,268,8.0,0
3914,268,7.0,0
3915,268,6.0,0
3916,268,8.0,0
3917,268,7.0,0
3918,268,8.0,0
3919,268,6.0,0
3920,268,6.0,0
3921,268,7.0,1
3922,268,9.0,1
3923,268,9.0,1
3924,268,9.0,0
3925,268,9.0,1
3926,268,9.0,1
3927,269,8.0,0
3928,269,7.0,1
3929,269,8.0,0
3930,269,9.0,0
3931,269,7.0,0
3932,269,9.0,0
3933,269,8.0,1
3934,269,9.0,0
3935,269,10.0,0
3936,269,5.0,0
3937,269,7.0,1
3938,269,8.0,0
3939,269,8.0,0
3940,269,9.0,0
3941,269,8.0,0
3942,269,8.0,1
3943,269,8.0,1
3944,269,8.0,0
3945,269,9.0,1
3946,269,7.0,0
3947,269,7.0,0
3948,270,6.0,0
3949,270,5.0,0
3950,270,7.0,0
3951,270,8.0,1
3952,270,7.0,0
3953,270,5.0,0
3954,270,6.0,1
3955,270,8.0,1
3956,270,7.0,1
3957,270,6.0,1
3958,270,7.0,0
3959,270,7.0,0
3960,270,5.0,0
3961,270,6.0,0
3962,270,5.0,0
3963,270,7.0,0
3964,270,6.0,0
3965,270,7.0,0
3966,270,8.0,0
3967,270,7.0,0
3968,270,5.0,0
3969,271,7.0,0
3970,271,4.0,0
3971,271,5.0,0
3972,271,7.0,0
3973,271,7.0,0
3974,271,6.0,0
3975,271,7.0,0
